consumer_num,connected_load(W),billed_units,bill_month
15783,150,21,201609
15783,150,0,201610
15783,150,55,201611
15783,150,0,201612
15798,300,84,201601
15798,300,73,201603
15798,300,72,201605
15798,300,143,201607
15798,300,78,201609
15798,300,71,201611
15801,150,263,201602
15801,150,573,201604
15801,150,0,201605
15801,150,569,201606
15801,150,0,201607
15801,150,504,201608
15801,150,505,201610
15801,150,523,201612
15815,240,0,201601
15815,240,417,201602
15815,240,0,201603
15815,240,510,201604
15815,240,511,201606
15815,240,405,201608
15815,240,425,201610
15815,240,0,201611
15815,240,379,201612
15827,200,0,201601
15827,200,297,201602
15827,200,0,201603
15827,200,324,201604
15827,200,351,201606
15827,200,0,201607
15827,200,301,201608
15827,200,268,201610
15827,200,0,201611
15827,200,265,201612
15834,200,94,201602
15834,200,114,201604
15834,200,90,201606
15834,200,102,201608
15834,200,188,201610
15834,200,91,201612
15858,240,0,201601
15858,240,609,201602
15858,240,0,201603
15858,240,747,201604
15858,240,0,201605
15858,240,791,201606
15858,240,551,201608
15858,240,495,201610
15858,240,0,201611
15858,240,620,201612
15863,3000,211,201601
15863,3000,244,201603
15863,3000,274,201605
15863,3000,210,201607
15863,3000,255,201609
15863,3000,191,201611
15879,180,98,201601
15879,180,217,201603
15879,180,242,201605
15879,180,0,201606
15879,180,115,201607
15879,180,229,201609
15879,180,254,201611
15880,180,0,201601
15880,180,441,201602
15880,180,0,201603
15880,180,505,201604
15880,180,0,201605
15880,180,529,201606
15880,180,492,201608
15880,180,507,201610
15880,180,522,201612
15896,100,546,201602
15896,100,603,201604
15896,100,0,201605
15896,100,620,201606
15896,100,555,201608
15896,100,0,201609
15896,100,654,201610
15896,100,388,201612
15909,240,0,201601
15909,240,110,201602
15909,240,0,201603
15909,240,129,201604
15909,240,0,201605
15909,240,160,201606
15909,240,0,201607
15909,240,72,201608
15909,240,0,201609
15909,240,69,201610
15909,240,113,201612
15910,240,226,201602
15910,240,0,201603
15910,240,477,201604
15910,240,225,201606
15910,240,0,201607
15910,240,454,201608
15910,240,0,201609
15910,240,506,201610
15910,240,0,201611
15910,240,498,201612
15928,180,186,201602
15928,180,213,201604
15928,180,187,201606
15928,180,59,201608
15928,180,136,201610
15928,180,0,201611
15928,180,145,201612
15932,440,7,201601
15932,440,0,201603
15932,440,0,201605
15932,440,16,201607
15932,440,50,201609
15932,440,1,201611
15944,240,166,201602
15944,240,170,201604
15944,240,180,201606
15944,240,171,201608
15944,240,171,201610
15944,240,0,201611
15944,240,176,201612
15966,150,432,201601
15966,150,0,201602
15966,150,489,201603
15966,150,506,201605
15966,150,0,201606
15966,150,450,201607
15966,150,0,201608
15966,150,434,201609
15966,150,0,201610
15966,150,499,201611
15971,1200,150,201602
15971,1200,186,201604
15971,1200,186,201606
15971,1200,174,201608
15971,1200,177,201610
15971,1200,188,201612
15985,150,0,201601
15985,150,372,201602
15985,150,0,201603
15985,150,410,201604
15985,150,0,201605
15985,150,400,201606
15985,150,361,201608
15985,150,0,201609
15985,150,382,201610
15985,150,0,201611
15985,150,375,201612
15993,280,122,201601
15993,280,0,201602
15993,280,121,201603
15993,280,106,201605
15993,280,70,201607
15993,280,0,201608
15993,280,20,201609
15993,280,0,201610
15993,280,73,201611
15993,280,0,201612
16002,100,256,201601
16002,100,284,201603
16002,100,0,201604
16002,100,282,201605
16002,100,0,201606
16002,100,275,201607
16002,100,295,201609
16002,100,0,201610
16002,100,354,201611
16002,100,0,201612
16024,5000,535,201601
16024,5000,272,201603
16024,5000,263,201605
16024,5000,0,201606
16024,5000,533,201607
16024,5000,262,201609
16024,5000,202,201611
16039,280,406,201601
16039,280,236,201603
16039,280,511,201605
16039,280,0,201606
16039,280,523,201607
16039,280,464,201609
16039,280,510,201611
16048,240,579,201601
16048,240,573,201603
16048,240,582,201605
16048,240,0,201606
16048,240,596,201607
16048,240,545,201609
16048,240,538,201611
16053,150,0,201601
16053,150,667,201602
16053,150,704,201604
16053,150,650,201606
16053,150,0,201607
16053,150,607,201608
16053,150,653,201610
16053,150,698,201612
16065,380,150,201601
16065,380,142,201603
16065,380,136,201605
16065,380,127,201607
16065,380,288,201609
16065,380,268,201611
16086,180,265,201601
16086,180,296,201603
16086,180,273,201605
16086,180,285,201607
16086,180,0,201608
16086,180,335,201609
16086,180,344,201611
16086,180,0,201612
16097,325,578,201601
16097,325,620,201603
16097,325,611,201605
16097,325,571,201607
16097,325,580,201609
16097,325,584,201611
16103,240,423,201601
16103,240,0,201602
16103,240,361,201603
16103,240,0,201604
16103,240,317,201605
16103,240,295,201607
16103,240,205,201608
16103,240,148,201609
16118,8660,198,201601
16118,8660,0,201602
16118,8660,436,201603
16118,8660,0,201604
16118,8660,213,201605
16118,8660,235,201607
16118,8660,232,201609
16118,8660,458,201611
16118,8660,0,201612
16120,150,240,201601
16120,150,0,201602
16120,150,523,201603
16120,150,255,201605
16120,150,0,201606
16120,150,498,201607
16120,150,0,201608
16120,150,463,201609
16120,150,419,201611
16120,150,0,201612
16136,7350,401,201602
16136,7350,3316,201603
16136,7350,3652,201604
16136,7350,0,201605
16136,7350,5422,201606
16136,7350,1886,201608
16136,7350,0,201609
16136,7350,6309,201610
16136,7350,0,201611
16136,7350,4242,201612
16145,380,28,201601
16145,380,290,201603
16145,380,0,201604
16145,380,402,201605
16145,380,0,201606
16145,380,112,201607
16145,380,112,201609
16145,380,224,201611
16151,220,189,201601
16151,220,176,201603
16151,220,0,201604
16151,220,188,201605
16151,220,0,201606
16151,220,168,201607
16151,220,192,201609
16151,220,0,201610
16151,220,195,201611
16162,140,353,201602
16162,140,461,201604
16162,140,0,201605
16162,140,509,201606
16162,140,0,201607
16162,140,430,201608
16162,140,429,201610
16162,140,0,201611
16162,140,443,201612
16177,100,201,201601
16177,100,360,201603
16177,100,0,201604
16177,100,441,201605
16177,100,0,201606
16177,100,526,201607
16177,100,287,201609
16177,100,173,201611
16184,500,0,201602
16184,500,0,201604
16184,500,34,201606
16184,500,0,201608
16184,500,0,201610
16184,500,0,201611
16199,960,98,201601
16199,960,0,201602
16199,960,210,201603
16199,960,215,201605
16199,960,237,201607
16199,960,270,201609
16199,960,0,201610
16199,960,250,201611
16200,150,395,201602
16200,150,438,201604
16200,150,0,201605
16200,150,406,201606
16200,150,358,201608
16200,150,367,201610
16200,150,365,201612
16216,500,13,201601
16216,500,10,201603
16216,500,14,201605
16216,500,0,201606
16216,500,23,201607
16216,500,12,201609
16216,500,11,201611
16223,280,428,201601
16223,280,495,201603
16223,280,0,201604
16223,280,527,201605
16223,280,448,201607
16223,280,396,201609
16223,280,0,201610
16223,280,423,201611
16238,660,176,201602
16238,660,398,201604
16238,660,409,201606
16238,660,379,201608
16238,660,387,201610
16238,660,0,201611
16238,660,389,201612
16249,1250,315,201602
16249,1250,286,201604
16249,1250,265,201606
16249,1250,334,201608
16249,1250,347,201610
16249,1250,349,201612
16254,2840,408,201602
16254,2840,273,201604
16254,2840,0,201605
16254,2840,612,201606
16254,2840,527,201608
16254,2840,415,201610
16254,2840,496,201612
16267,100,280,201602
16267,100,291,201604
16267,100,87,201606
16267,100,0,201607
16267,100,368,201608
16267,100,0,201609
16267,100,534,201610
16267,100,0,201611
16267,100,470,201612
16295,4000,188,201601
16295,4000,116,201602
16295,4000,99,201603
16295,4000,93,201604
16295,4000,113,201605
16295,4000,127,201606
16295,4000,99,201607
16295,4000,94,201608
16295,4000,72,201609
16295,4000,149,201610
16295,4000,151,201611
16295,4000,37,201612
16308,500,0,201601
16308,500,340,201602
16308,500,408,201604
16308,500,0,201605
16308,500,412,201606
16308,500,308,201608
16308,500,0,201609
16308,500,355,201610
16308,500,393,201612
16312,480,346,201601
16312,480,687,201603
16312,480,346,201605
16312,480,0,201606
16312,480,692,201607
16312,480,346,201609
16312,480,346,201611
16329,3800,123,201602
16329,3800,141,201604
16329,3800,99,201606
16329,3800,0,201607
16329,3800,171,201608
16329,3800,91,201610
16329,3800,84,201612
16330,340,30,201602
16330,340,98,201604
16330,340,115,201606
16330,340,78,201608
16330,340,89,201610
16330,340,149,201612
16343,3030,610,201602
16343,3030,332,201604
16343,3030,377,201606
16343,3030,287,201608
16343,3030,380,201610
16343,3030,724,201612
16355,250,0,201602
16355,250,0,201604
16355,250,0,201605
16355,250,0,201606
16355,250,0,201608
16355,250,0,201610
16355,250,0,201612
16361,840,4,201602
16361,840,1,201604
16361,840,0,201606
16361,840,2,201608
16361,840,0,201609
16361,840,2,201610
16361,840,0,201612
16376,140,657,201602
16376,140,0,201603
16376,140,796,201604
16376,140,0,201605
16376,140,785,201606
16376,140,650,201608
16376,140,0,201609
16376,140,396,201610
16376,140,421,201612
16387,280,544,201601
16387,280,518,201603
16387,280,0,201604
16387,280,475,201605
16387,280,0,201606
16387,280,395,201607
16387,280,0,201608
16387,280,381,201609
16387,280,440,201611
16394,460,786,201601
16394,460,0,201602
16394,460,736,201603
16394,460,0,201604
16394,460,735,201605
16394,460,0,201606
16394,460,367,201607
16394,460,758,201609
16394,460,765,201611
16394,460,0,201612
16407,100,0,201602
16407,100,0,201604
16407,100,0,201605
16407,100,74,201606
16407,100,0,201607
16407,100,88,201608
16407,100,14,201610
16407,100,38,201612
16414,1000,0,201601
16414,1000,28,201602
16414,1000,30,201604
16414,1000,0,201605
16414,1000,35,201606
16414,1000,0,201607
16414,1000,25,201608
16414,1000,0,201609
16414,1000,11,201610
16414,1000,5,201612
16421,2250,189,201601
16421,2250,235,201603
16421,2250,0,201604
16421,2250,315,201605
16421,2250,178,201607
16421,2250,136,201609
16421,2250,0,201610
16421,2250,164,201611
16435,2180,30,201601
16435,2180,60,201603
16435,2180,26,201605
16435,2180,0,201606
16435,2180,26,201607
16435,2180,109,201609
16435,2180,133,201611
16446,1360,371,201601
16446,1360,305,201603
16446,1360,461,201605
16446,1360,0,201606
16446,1360,425,201607
16446,1360,268,201609
16446,1360,286,201611
16450,4000,1064,201601
16450,4000,0,201602
16450,4000,482,201603
16450,4000,0,201604
16450,4000,482,201605
16450,4000,113,201607
16450,4000,0,201608
16450,4000,631,201609
16450,4000,1036,201611
16469,3460,1422,201602
16469,3460,1351,201604
16469,3460,0,201605
16469,3460,855,201606
16469,3460,576,201608
16469,3460,853,201610
16469,3460,1072,201612
16473,5000,540,201602
16473,5000,435,201604
16473,5000,515,201606
16473,5000,264,201608
16473,5000,312,201610
16473,5000,285,201612
16492,340,366,201601
16492,340,389,201603
16492,340,0,201604
16492,340,433,201605
16492,340,0,201606
16492,340,415,201607
16492,340,0,201608
16492,340,376,201609
16492,340,0,201610
16492,340,378,201611
16509,3280,232,201602
16509,3280,250,201604
16509,3280,257,201606
16509,3280,185,201608
16509,3280,203,201610
16509,3280,207,201612
16510,3700,0,201607
16528,880,517,201601
16528,880,793,201603
16528,880,569,201605
16528,880,0,201606
16528,880,258,201607
16528,880,589,201609
16528,880,0,201610
16528,880,685,201611
16528,880,31,201612
16532,560,0,201601
16532,560,247,201602
16532,560,282,201604
16532,560,177,201606
16532,560,0,201607
16532,560,330,201608
16532,560,311,201610
16532,560,293,201612
16544,475,30,201601
16544,475,40,201603
16544,475,0,201604
16544,475,53,201605
16544,475,4,201607
16544,475,43,201609
16544,475,0,201610
16544,475,90,201611
16544,475,0,201612
16557,560,0,201601
16557,560,438,201602
16557,560,476,201604
16557,560,275,201606
16557,560,0,201607
16557,560,208,201608
16557,560,266,201610
16557,560,247,201612
16566,140,608,201602
16566,140,0,201603
16566,140,692,201604
16566,140,0,201605
16566,140,721,201606
16566,140,661,201608
16566,140,690,201610
16566,140,679,201612
16571,200,0,201602
16571,200,0,201604
16571,200,0,201605
16571,200,0,201606
16571,200,0,201608
16571,200,0,201610
16571,200,0,201612
16585,240,56,201601
16585,240,161,201603
16585,240,122,201605
16585,240,0,201606
16585,240,117,201607
16585,240,117,201609
16585,240,96,201611
16593,220,0,201606
16606,4280,499,201601
16606,4280,521,201603
16606,4280,273,201605
16606,4280,248,201607
16606,4280,0,201608
16606,4280,485,201609
16606,4280,0,201610
16606,4280,477,201611
16617,240,71,201602
16617,240,0,201603
16617,240,80,201604
16617,240,0,201605
16617,240,66,201606
16617,240,0,201607
16617,240,53,201608
16617,240,54,201610
16617,240,50,201612
16625,1000,14,201601
16625,1000,14,201603
16625,1000,27,201605
16625,1000,14,201607
16625,1000,17,201609
16625,1000,13,201611
16633,3690,1046,201602
16633,3690,1883,201604
16633,3690,0,201605
16633,3690,1747,201606
16633,3690,1672,201608
16633,3690,1627,201610
16633,3690,1744,201612
16640,6686,242,201601
16640,6686,254,201603
16640,6686,270,201605
16640,6686,257,201607
16640,6686,502,201609
16640,6686,485,201611
16664,2000,131,201601
16664,2000,136,201603
16664,2000,366,201605
16664,2000,0,201606
16664,2000,247,201607
16664,2000,381,201609
16664,2000,114,201611
16678,700,422,201601
16678,700,805,201603
16678,700,432,201605
16678,700,494,201607
16678,700,1013,201609
16678,700,406,201611
16682,150,330,201602
16682,150,364,201604
16682,150,380,201606
16682,150,279,201608
16682,150,0,201609
16682,150,317,201610
16682,150,381,201612
16691,320,202,201602
16691,320,234,201604
16691,320,250,201606
16691,320,76,201608
16691,320,325,201610
16691,320,456,201612
16701,3445,205,201601
16701,3445,438,201603
16701,3445,0,201604
16701,3445,473,201605
16701,3445,400,201607
16701,3445,0,201608
16701,3445,163,201609
16701,3445,0,201610
16701,3445,347,201611
16701,3445,0,201612
16715,440,220,201602
16715,440,283,201604
16715,440,170,201606
16715,440,14,201608
16715,440,9,201610
16715,440,0,201611
16715,440,22,201612
16727,440,110,201601
16727,440,0,201603
16727,440,0,201605
16727,440,0,201606
16727,440,333,201607
16727,440,284,201609
16727,440,575,201611
16734,400,201,201601
16734,400,222,201603
16734,400,253,201605
16734,400,235,201607
16734,400,262,201609
16734,400,248,201611
16742,150,20,201601
16742,150,46,201603
16742,150,55,201605
16742,150,30,201607
16742,150,48,201609
16742,150,31,201611
16758,980,532,201601
16758,980,463,201603
16758,980,495,201605
16758,980,0,201606
16758,980,497,201607
16758,980,436,201609
16758,980,0,201610
16758,980,503,201611
16758,980,0,201612
16763,3786,484,201602
16763,3786,543,201604
16763,3786,0,201605
16763,3786,545,201606
16763,3786,470,201608
16763,3786,512,201610
16763,3786,510,201612
16779,2440,705,201601
16779,2440,691,201603
16779,2440,688,201605
16779,2440,0,201606
16779,2440,667,201607
16779,2440,719,201609
16779,2440,776,201611
16780,1000,0,201601
16780,1000,0,201603
16780,1000,0,201605
16780,1000,0,201606
16780,1000,0,201607
16780,1000,0,201609
16780,1000,0,201610
16780,1000,0,201611
16780,1000,0,201612
16804,1090,241,201601
16804,1090,241,201603
16804,1090,219,201605
16804,1090,0,201606
16804,1090,231,201607
16804,1090,261,201609
16804,1090,230,201611
16819,220,209,201601
16819,220,207,201603
16819,220,468,201605
16819,220,178,201607
16819,220,178,201609
16819,220,192,201611
16822,1080,83,201602
16822,1080,0,201603
16822,1080,37,201604
16822,1080,7,201606
16822,1080,1,201608
16822,1080,1,201610
16822,1080,2,201612
16831,260,91,201601
16831,260,86,201603
16831,260,123,201605
16831,260,0,201606
16831,260,165,201607
16831,260,0,201608
16831,260,144,201609
16831,260,73,201611
16847,2490,241,201602
16847,2490,344,201604
16847,2490,582,201606
16847,2490,194,201608
16847,2490,353,201610
16847,2490,615,201612
16856,600,0,201602
16856,600,11,201604
16856,600,29,201606
16856,600,29,201608
16856,600,0,201609
16856,600,20,201610
16856,600,19,201612
16860,1440,0,201602
16860,1440,400,201604
16860,1440,0,201605
16860,1440,131,201606
16860,1440,156,201608
16860,1440,0,201609
16860,1440,78,201610
16860,1440,0,201612
16875,3476,237,201601
16875,3476,270,201603
16875,3476,303,201605
16875,3476,230,201607
16875,3476,238,201609
16875,3476,233,201611
16883,150,0,201601
16883,150,657,201602
16883,150,672,201604
16883,150,645,201606
16883,150,0,201607
16883,150,613,201608
16883,150,603,201610
16883,150,0,201611
16883,150,607,201612
16898,500,470,201601
16898,500,504,201603
16898,500,553,201605
16898,500,0,201606
16898,500,549,201607
16898,500,0,201608
16898,500,453,201609
16898,500,0,201610
16898,500,438,201611
16905,150,0,201601
16905,150,214,201602
16905,150,217,201604
16905,150,221,201606
16905,150,0,201607
16905,150,221,201608
16905,150,0,201609
16905,150,220,201610
16905,150,220,201612
16913,1860,471,201602
16913,1860,435,201604
16913,1860,375,201606
16913,1860,502,201608
16913,1860,697,201610
16913,1860,781,201612
16926,24000,166,201601
16926,24000,371,201602
16926,24000,224,201603
16926,24000,427,201604
16926,24000,461,201605
16926,24000,267,201606
16926,24000,277,201607
16926,24000,243,201608
16926,24000,234,201609
16926,24000,427,201610
16926,24000,472,201611
16926,24000,273,201612
16937,25148,511,201601
16937,25148,891,201602
16937,25148,1186,201603
16937,25148,874,201604
16937,25148,1121,201605
16937,25148,1043,201606
16937,25148,308,201607
16937,25148,576,201608
16937,25148,400,201609
16937,25148,376,201610
16937,25148,649,201611
16937,25148,792,201612
16941,600,281,201601
16941,600,0,201602
16941,600,583,201603
16941,600,0,201604
16941,600,677,201605
16941,600,634,201607
16941,600,0,201608
16941,600,540,201609
16941,600,0,201610
16941,600,519,201611
16941,600,0,201612
16952,5350,248,201601
16952,5350,496,201603
16952,5350,496,201605
16952,5350,0,201606
16952,5350,496,201607
16952,5350,623,201609
16952,5350,355,201611
16952,5350,0,201612
16968,1953,234,201601
16968,1953,279,201603
16968,1953,296,201605
16968,1953,213,201607
16968,1953,294,201609
16968,1953,251,201611
16974,500,125,201601
16974,500,334,201603
16974,500,0,201604
16974,500,210,201605
16974,500,144,201607
16974,500,0,201608
16974,500,279,201609
16974,500,135,201611
16989,580,461,201602
16989,580,303,201604
16989,580,531,201606
16989,580,44,201608
16989,580,450,201610
16989,580,478,201612
17008,8250,5,201601
17008,8250,5,201603
17008,8250,4,201605
17008,8250,0,201606
17008,8250,23,201607
17008,8250,28,201609
17008,8250,24,201611
17012,4000,593,201601
17012,4000,600,201603
17012,4000,539,201605
17012,4000,90,201607
17012,4000,11,201609
17012,4000,46,201611
17029,325,156,201601
17029,325,179,201603
17029,325,196,201605
17029,325,0,201606
17029,325,163,201607
17029,325,176,201609
17029,325,162,201611
17030,8855,726,201602
17030,8855,270,201604
17030,8855,111,201606
17030,8855,207,201608
17030,8855,219,201610
17030,8855,375,201612
17043,8101,1128,201601
17043,8101,2200,201603
17043,8101,2200,201605
17043,8101,1128,201607
17043,8101,1039,201609
17043,8101,2001,201611
17055,500,0,201602
17055,500,0,201604
17055,500,0,201606
17055,500,0,201608
17055,500,0,201610
17055,500,0,201612
17061,840,138,201602
17061,840,136,201604
17061,840,0,201605
17061,840,124,201606
17061,840,106,201608
17061,840,84,201610
17061,840,0,201611
17061,840,54,201612
17076,750,614,201601
17076,750,690,201603
17076,750,766,201605
17076,750,0,201606
17076,750,305,201607
17076,750,318,201609
17076,750,372,201611
17087,5040,1195,201602
17087,5040,1551,201604
17087,5040,0,201605
17087,5040,712,201606
17087,5040,445,201607
17087,5040,629,201608
17087,5040,906,201610
17087,5040,514,201611
17087,5040,725,201612
17094,16000,91,201601
17094,16000,92,201602
17094,16000,77,201603
17094,16000,78,201604
17094,16000,493,201605
17094,16000,930,201606
17094,16000,926,201607
17094,16000,933,201608
17094,16000,1024,201609
17094,16000,1011,201610
17094,16000,942,201611
17094,16000,409,201612
17105,2240,182,201601
17105,2240,0,201602
17105,2240,390,201603
17105,2240,0,201604
17105,2240,735,201605
17105,2240,801,201607
17105,2240,0,201608
17105,2240,852,201609
17105,2240,785,201611
17105,2240,0,201612
17113,2975,467,201601
17113,2975,272,201603
17113,2975,335,201605
17113,2975,0,201606
17113,2975,254,201607
17113,2975,246,201609
17113,2975,500,201611
17126,150,302,201602
17126,150,0,201603
17126,150,673,201604
17126,150,643,201606
17126,150,0,201607
17126,150,471,201608
17126,150,0,201609
17126,150,481,201610
17126,150,512,201612
17137,340,229,201602
17137,340,271,201604
17137,340,0,201605
17137,340,272,201606
17137,340,210,201608
17137,340,158,201610
17137,340,178,201612
17141,260,88,201602
17141,260,158,201604
17141,260,0,201605
17141,260,70,201606
17141,260,0,201607
17141,260,187,201608
17141,260,0,201609
17141,260,258,201610
17141,260,0,201611
17141,260,165,201612
17152,2630,9,201601
17152,2630,0,201603
17152,2630,0,201605
17152,2630,0,201607
17152,2630,0,201609
17152,2630,0,201611
17168,300,242,201601
17168,300,261,201603
17168,300,0,201604
17168,300,325,201605
17168,300,0,201606
17168,300,333,201607
17168,300,296,201609
17168,300,336,201611
17168,300,0,201612
17174,480,149,201601
17174,480,112,201603
17174,480,142,201605
17174,480,67,201607
17174,480,233,201609
17174,480,326,201611
17189,1000,0,201601
17189,1000,135,201602
17189,1000,0,201603
17189,1000,144,201604
17189,1000,159,201606
17189,1000,152,201608
17189,1000,144,201610
17189,1000,142,201612
17190,200,7,201602
17190,200,12,201604
17190,200,14,201606
17190,200,0,201607
17190,200,7,201608
17190,200,0,201609
17190,200,2,201610
17190,200,0,201611
17190,200,6,201612
17206,440,79,201601
17206,440,109,201603
17206,440,118,201605
17206,440,0,201606
17206,440,186,201607
17206,440,133,201609
17206,440,62,201611
17217,2000,0,201601
17217,2000,821,201602
17217,2000,0,201603
17217,2000,788,201604
17217,2000,701,201606
17217,2000,770,201608
17217,2000,845,201610
17217,2000,766,201612
17225,1800,514,201602
17225,1800,322,201604
17225,1800,337,201606
17225,1800,223,201608
17225,1800,253,201610
17225,1800,469,201612
17259,1580,116,201601
17259,1580,0,201602
17259,1580,125,201603
17259,1580,0,201604
17259,1580,125,201605
17259,1580,102,201607
17259,1580,145,201609
17259,1580,125,201611
17264,6170,2085,201602
17264,6170,2167,201604
17264,6170,2027,201606
17264,6170,2021,201608
17264,6170,3930,201610
17264,6170,2484,201612
17278,910,0,201602
17278,910,0,201604
17278,910,63,201606
17278,910,0,201607
17278,910,260,201608
17278,910,267,201610
17278,910,1,201612
17282,770,111,201601
17282,770,89,201603
17282,770,75,201605
17282,770,65,201607
17282,770,89,201609
17282,770,87,201611
17291,4170,555,201601
17291,4170,342,201603
17291,4170,290,201605
17291,4170,0,201606
17291,4170,625,201607
17291,4170,792,201609
17291,4170,693,201611
17303,790,338,201601
17303,790,0,201602
17303,790,428,201603
17303,790,0,201604
17303,790,491,201605
17303,790,315,201607
17303,790,333,201609
17303,790,326,201611
17318,180,0,201601
17318,180,320,201602
17318,180,320,201604
17318,180,0,201605
17318,180,320,201606
17318,180,0,201607
17318,180,320,201608
17318,180,320,201610
17318,180,0,201611
17318,180,320,201612
17320,250,1,201601
17320,250,2,201603
17320,250,1,201605
17320,250,0,201606
17320,250,1,201607
17320,250,0,201609
17320,250,1,201611
17336,400,140,201602
17336,400,0,201603
17336,400,154,201604
17336,400,0,201605
17336,400,121,201606
17336,400,0,201607
17336,400,101,201608
17336,400,30,201610
17336,400,138,201612
17345,4853,381,201601
17345,4853,400,201603
17345,4853,345,201605
17345,4853,315,201607
17345,4853,287,201609
17345,4853,275,201611
17351,7000,0,201607
17362,1700,0,201601
17362,1700,331,201602
17362,1700,430,201604
17362,1700,440,201606
17362,1700,428,201608
17362,1700,215,201610
17362,1700,162,201612
17377,350,0,201602
17377,350,60,201604
17377,350,0,201605
17377,350,21,201606
17377,350,0,201608
17377,350,0,201610
17377,350,352,201612
17384,8500,419,201601
17384,8500,248,201603
17384,8500,298,201605
17384,8500,429,201607
17384,8500,425,201609
17384,8500,399,201611
17399,460,469,201601
17399,460,0,201602
17399,460,532,201603
17399,460,553,201605
17399,460,0,201606
17399,460,495,201607
17399,460,0,201608
17399,460,501,201609
17399,460,0,201610
17399,460,528,201611
17399,460,0,201612
17404,6000,788,201601
17404,6000,619,201603
17404,6000,845,201605
17404,6000,0,201606
17404,6000,596,201607
17404,6000,492,201609
17404,6000,689,201611
17419,240,302,201602
17419,240,641,201604
17419,240,571,201606
17419,240,499,201608
17419,240,517,201610
17419,240,0,201611
17419,240,457,201612
17422,150,445,201602
17422,150,0,201603
17422,150,443,201604
17422,150,420,201606
17422,150,0,201607
17422,150,379,201608
17422,150,390,201610
17422,150,422,201612
17431,150,178,201602
17431,150,0,201603
17431,150,158,201604
17431,150,0,201605
17431,150,155,201606
17431,150,0,201607
17431,150,142,201608
17431,150,145,201610
17431,150,113,201612
17447,960,569,201602
17447,960,694,201604
17447,960,0,201605
17447,960,699,201606
17447,960,316,201608
17447,960,600,201610
17447,960,513,201612
17456,380,0,201601
17456,380,327,201602
17456,380,0,201603
17456,380,327,201604
17456,380,329,201606
17456,380,324,201608
17456,380,0,201609
17456,380,333,201610
17456,380,0,201611
17456,380,335,201612
17460,240,170,201602
17460,240,302,201604
17460,240,0,201605
17460,240,307,201606
17460,240,108,201608
17460,240,202,201610
17460,240,159,201612
17475,3360,196,201601
17475,3360,195,201603
17475,3360,93,201605
17475,3360,0,201606
17475,3360,239,201607
17475,3360,156,201609
17475,3360,271,201611
17483,600,0,201601
17483,600,0,201603
17483,600,0,201605
17483,600,0,201606
17483,600,0,201607
17483,600,0,201609
17483,600,0,201611
17498,360,320,201601
17498,360,380,201603
17498,360,0,201604
17498,360,455,201605
17498,360,0,201606
17498,360,361,201607
17498,360,290,201609
17498,360,361,201611
17500,1700,0,201601
17500,1700,180,201603
17500,1700,0,201604
17500,1700,360,201605
17500,1700,360,201607
17500,1700,357,201609
17500,1700,0,201610
17500,1700,357,201611
17516,3000,58,201601
17516,3000,57,201602
17516,3000,62,201603
17516,3000,41,201604
17516,3000,61,201605
17516,3000,51,201606
17516,3000,82,201607
17516,3000,51,201608
17516,3000,22,201609
17516,3000,9,201610
17516,3000,34,201611
17516,3000,23,201612
17523,8000,0,201601
17523,8000,36,201603
17538,4900,50,201602
17538,4900,73,201604
17538,4900,76,201606
17538,4900,19,201608
17538,4900,25,201610
17538,4900,0,201611
17538,4900,18,201612
17549,2540,343,201602
17549,2540,481,201604
17549,2540,0,201605
17549,2540,829,201606
17549,2540,489,201608
17549,2540,458,201610
17549,2540,1003,201612
17554,68780,3440,201601
17554,68780,3840,201602
17554,68780,4800,201603
17554,68780,4080,201604
17554,68780,4360,201605
17554,68780,2720,201606
17554,68780,3920,201607
17554,68780,1880,201608
17554,68780,7560,201609
17554,68780,3320,201610
17554,68780,4240,201611
17554,68780,4400,201612
17567,4426,2526,201602
17567,4426,2648,201604
17567,4426,0,201605
17567,4426,1087,201606
17567,4426,2426,201608
17567,4426,1155,201610
17567,4426,2164,201612
17572,3120,833,201601
17572,3120,0,201602
17572,3120,896,201603
17572,3120,0,201604
17572,3120,876,201605
17572,3120,389,201607
17572,3120,933,201609
17572,3120,512,201611
17581,1000,0,201601
17581,1000,72,201602
17581,1000,0,201603
17581,1000,67,201604
17581,1000,78,201606
17581,1000,0,201607
17581,1000,55,201608
17581,1000,0,201609
17581,1000,73,201610
17581,1000,0,201611
17581,1000,96,201612
17595,1795,410,201601
17595,1795,0,201602
17595,1795,371,201603
17595,1795,0,201604
17595,1795,177,201605
17595,1795,154,201607
17595,1795,0,201608
17595,1795,194,201609
17595,1795,312,201611
17614,1116,144,201602
17614,1116,74,201604
17614,1116,72,201606
17614,1116,159,201608
17614,1116,175,201610
17614,1116,97,201612
17621,200,472,201601
17621,200,510,201603
17621,200,564,201605
17621,200,0,201606
17621,200,548,201607
17621,200,0,201608
17621,200,532,201609
17621,200,486,201611
17621,200,0,201612
17635,5050,1512,201602
17635,5050,0,201603
17635,5050,4045,201604
17635,5050,0,201605
17635,5050,4994,201606
17635,5050,3646,201608
17635,5050,0,201609
17635,5050,2717,201610
17635,5050,0,201611
17635,5050,2497,201612
17646,2040,438,201601
17646,2040,520,201603
17646,2040,0,201604
17646,2040,276,201605
17646,2040,451,201607
17646,2040,0,201608
17646,2040,205,201609
17646,2040,444,201611
